otu	statistic	p.value	method	alternative	-1	0	p.value.adj
Porphyromonadaceae (OTU 469)	6	0.1814492077214203	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.3890689742488147
Lachnospiraceae (OTU 470)	6	0.1814492077214203	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.3890689742488147
Porphyromonadaceae (OTU 474)	6	0.1814492077214203	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.3890689742488147
Bacteroidales (OTU 496)	6	0.1814492077214203	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.3890689742488147
Bacteroidales (OTU 503)	6	0.1814492077214203	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.3890689742488147
Ruminococcaceae (OTU 520)	0	0.1814492077214203	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.3890689742488147
Bacteroidales (OTU 538)	6	0.1814492077214203	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.3890689742488147
Clostridiales (OTU 541)	6	0.17356816655592155	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.3890689742488147
Bacteria (OTU 547)	6	0.1814492077214203	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.3890689742488147
Bacteria (OTU 556)	6	0.1814492077214203	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.3890689742488147
Porphyromonadaceae (OTU 559)	6	0.1814492077214203	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.3890689742488147
Clostridiales (OTU 561)	6	0.17356816655592155	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.3890689742488147
Porphyromonadaceae (OTU 580)	6	0.1814492077214203	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.3890689742488147
Lachnospiraceae (OTU 589)	6	0.17356816655592155	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.3890689742488147
Porphyromonadaceae (OTU 597)	6	0.1814492077214203	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.3890689742488147
Porphyromonadaceae (OTU 607)	6	0.1814492077214203	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.3890689742488147
Bacteria (OTU 609)	6	0.17356816655592155	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.3890689742488147
Odoribacter (OTU 621)	6	0.1814492077214203	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.3890689742488147
Clostridiales (OTU 660)	6	0.17356816655592155	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.3890689742488147
Lachnospiraceae (OTU 694)	6	0.17356816655592155	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.3890689742488147
Porphyromonadaceae (OTU 724)	6	0.1814492077214203	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.3890689742488147
Porphyromonadaceae (OTU 728)	6	0.1814492077214203	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.3890689742488147
Lachnospiraceae (OTU 869)	6	0.17356816655592155	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.3890689742488147
Porphyromonadaceae (OTU 896)	6	0.17356816655592155	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.3890689742488147
Clostridiales (OTU 1056)	6	0.17356816655592155	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.3890689742488147
Alistipes (OTU 194)	9	0.20124262095772402	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.42842104509377044
Lachnospiraceae (OTU 297)	9	0.20124262095772402	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.42842104509377044
Porphyromonadaceae (OTU 311)	9	0.20124262095772402	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.42842104509377044
Porphyromonadaceae (OTU 29)	2.5	0.2030917875771679	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.4303037399497239
Lachnospiraceae (OTU 344)	12.5	0.2030917875771679	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.4303037399497239
Lachnospiraceae (OTU 45)	22	0.20408417776557328	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.43138172172249134
Blautia (OTU 307)	8.5	0.2652053925915076	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.5592510879234628
Enterobacteriaceae (OTU 62)	2	0.3447042220069577	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Clostridium (OTU 74)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Lachnospiraceae (OTU 121)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Anaeroplasma (OTU 158)	0	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Lachnospiraceae (OTU 170)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Deltaproteobacteria (OTU 174)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Lachnospiraceae (OTU 207)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Desulfovibrio (OTU 209)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Lachnospiraceae (OTU 218)	8	0.36131042852617873	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Clostridiales (OTU 219)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Lachnospiraceae (OTU 232)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Lachnospiraceae (OTU 235)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Pseudoflavonifractor (OTU 251)	8	0.36131042852617873	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Lachnospiraceae (OTU 257)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Lachnospiraceae (OTU 313)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Bacteria (OTU 319)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Clostridiales (OTU 324)	0	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Lachnospiraceae (OTU 337)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Firmicutes (OTU 346)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Lachnospiraceae (OTU 353)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Lachnospiraceae (OTU 355)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Lachnospiraceae (OTU 366)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Clostridium (OTU 371)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Bacteroides (OTU 372)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Erysipelotrichaceae (OTU 383)	0	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Bacteria (OTU 390)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Lachnospiraceae (OTU 392)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Proteobacteria (OTU 407)	0	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Firmicutes (OTU 412)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Erysipelotrichaceae (OTU 415)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Bacteria (OTU 416)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Bacteroides (OTU 419)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Lachnospiraceae (OTU 420)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Lachnospiraceae (OTU 426)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Porphyromonadaceae (OTU 442)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Lachnospiraceae (OTU 449)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Bacteroides (OTU 450)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Bacteria (OTU 451)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Clostridiales (OTU 456)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Lachnospiraceae (OTU 458)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Lachnospiraceae (OTU 465)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Firmicutes (OTU 472)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Ruminococcaceae (OTU 477)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Ruminococcaceae (OTU 479)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Lachnospiraceae (OTU 486)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Bacteria (OTU 501)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Clostridiales (OTU 510)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Bacteroides (OTU 516)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Firmicutes (OTU 519)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Lachnospiraceae (OTU 521)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Clostridiales (OTU 523)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Erysipelotrichaceae (OTU 526)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Bacteria (OTU 536)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Lachnospiraceae (OTU 539)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Lachnospiraceae (OTU 550)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Akkermansia (OTU 552)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Bacteria (OTU 557)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Lachnospiraceae (OTU 563)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Ruminococcaceae (OTU 565)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Firmicutes (OTU 569)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Anaerovorax (OTU 577)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Lachnospiraceae (OTU 583)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Clostridiales (OTU 592)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Lachnospiraceae (OTU 593)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Lachnospiraceae (OTU 598)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Bacteria (OTU 604)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Escherichia/Shigella (OTU 610)	0	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Ruminococcaceae (OTU 619)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Phenylobacterium (OTU 627)	0	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Bacteria (OTU 628)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Lachnospiraceae (OTU 629)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Lachnospiraceae (OTU 633)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Lachnospiraceae (OTU 644)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Veillonellaceae (OTU 657)	0	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Clostridiales (OTU 658)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Lachnospiraceae (OTU 659)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Lachnospiraceae (OTU 667)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Bacteroidetes (OTU 671)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Coriobacteriaceae (OTU 680)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Coriobacteriaceae (OTU 688)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Lachnospiraceae (OTU 692)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Clostridiales (OTU 704)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Firmicutes (OTU 722)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Geobacillus (OTU 730)	0	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Clostridiales (OTU 742)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Coriobacteriaceae (OTU 753)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Roseburia (OTU 772)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Clostridiales (OTU 784)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Firmicutes (OTU 786)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Escherichia/Shigella (OTU 803)	0	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Clostridiales (OTU 808)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Chitinophagaceae (OTU 809)	0	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Bacteria (OTU 811)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Clostridiales (OTU 841)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Ruminococcaceae (OTU 860)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Porphyromonadaceae (OTU 871)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Bacteria (OTU 883)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Lachnospiraceae (OTU 901)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Porphyromonadaceae (OTU 907)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Lachnospiraceae (OTU 941)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Bacteria (OTU 1004)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Firmicutes (OTU 1053)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Porphyromonadaceae (OTU 1313)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Porphyromonadaceae (OTU 1337)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Coriobacteriaceae (OTU 1501)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Coriobacteriaceae (OTU 1506)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Porphyromonadaceae (OTU 1884)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6245571426683891
Bacteroides (OTU 64)	15	0.4003808031520797	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6725794282705368
Clostridium (OTU 443)	1	0.41421617824252505	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6932098142445259
Lachnospiraceae (OTU 531)	5	0.41421617824252505	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.6932098142445259
Rhodospirillaceae (OTU 150)	5	0.42267807417063546	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.7060465208992638
Ruminococcaceae (OTU 499)	2.5	0.42371079716679333	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.7064486562108031
Erysipelotrichaceae (OTU 342)	7.5	0.46145098783336075	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.7679370916928318
Clostridium (OTU 43)	82	0.4835956742866499	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.8024988334510512
Pseudomonadaceae (OTU 579)	7	0.484018354704782	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.8024988334510512
Parasutterella (OTU 26)	25	0.5046692719548943	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.8351855112871349
Lachnospiraceae (OTU 149)	7	0.5838824207703652	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.9542018312358409
Clostridiales (OTU 171)	10	0.58621368107314	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.9542018312358409
Bacteroides (OTU 224)	3	0.5838824207703652	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.9542018312358409
Clostridium (OTU 226)	1.5	0.58621368107314	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.9542018312358409
Lachnospiraceae (OTU 240)	10	0.5827019821339483	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.9542018312358409
Clostridium (OTU 296)	3	0.5807121621890252	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.9542018312358409
Ruminococcaceae (OTU 436)	4.5	0.58621368107314	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.9542018312358409
Lachnospiraceae (OTU 537)	7	0.5807121621890252	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.9542018312358409
Alishewanella (OTU 776)	1.5	0.58621368107314	Wilcoxon signed rank test with continuity correction	two.sided	0	0	0.9542018312358409
Bacteroides (OTU 11)	26.5	0.9593272374483622	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Lactobacillus (OTU 18)	250.5	0.7188804444561631	Wilcoxon signed rank test with continuity correction	two.sided	0.012322972227331249	0.00809269817914291	1
Burkholderiales (OTU 34)	9	0.7874064906662693	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Blautia (OTU 69)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Lachnospiraceae (OTU 83)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Bacteroides (OTU 124)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Lachnospiraceae (OTU 135)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Ruminococcaceae (OTU 152)	7	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Lachnospiraceae (OTU 159)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Anaerostipes (OTU 166)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Lachnospiraceae (OTU 168)	6	0.8551321405847059	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Clostridium (OTU 172)	0	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Anaeroplasma (OTU 185)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Clostridiales (OTU 199)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Lachnospiraceae (OTU 245)	0	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Lachnospiraceae (OTU 264)	0	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Bacteria (OTU 286)	2	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Clostridiales (OTU 302)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Lachnospiraceae (OTU 309)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Bacteria (OTU 330)	0	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Lachnospiraceae (OTU 340)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Firmicutes (OTU 345)	3	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Bacteria (OTU 351)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Clostridiales (OTU 376)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Firmicutes (OTU 378)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Coriobacteriaceae (OTU 379)	10	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Ruminococcaceae (OTU 381)	2	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Parabacteroides (OTU 386)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Erysipelotrichaceae (OTU 389)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Erysipelotrichaceae (OTU 395)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Lachnospiraceae (OTU 399)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Acetatifactor (OTU 401)	0	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Clostridium (OTU 403)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Lachnospiraceae (OTU 411)	0	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Lachnospiraceae (OTU 417)	0	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Clostridiales (OTU 431)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Firmicutes (OTU 440)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Lachnospiraceae (OTU 445)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Ruminococcaceae (OTU 448)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Lachnospiraceae (OTU 453)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Bacteria (OTU 464)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Bacteroides (OTU 466)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Lachnospiraceae (OTU 471)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Lachnospiraceae (OTU 481)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Ruminococcaceae (OTU 483)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Oxalobacteraceae (OTU 489)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Firmicutes (OTU 490)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Porphyromonadaceae (OTU 494)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Clostridiales (OTU 500)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Bacteroides (OTU 502)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Lachnospiraceae (OTU 505)	0	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Erysipelotrichaceae (OTU 507)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Butyricicoccus (OTU 508)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Lachnospiraceae (OTU 511)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Acetatifactor (OTU 525)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Firmicutes (OTU 533)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Ruminococcaceae (OTU 535)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Clostridiales (OTU 540)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Bacteria (OTU 542)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Lachnospiraceae (OTU 544)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Lachnospiraceae (OTU 548)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Staphylococcus (OTU 549)	2	0.7728299926844475	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Lachnospiraceae (OTU 551)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Clostridiales (OTU 554)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Clostridiales (OTU 555)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Bacteroides (OTU 558)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Bacteroides (OTU 560)	0	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Ruminococcaceae (OTU 562)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Porphyromonadaceae (OTU 564)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Bacteroides (OTU 566)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Ruminococcaceae (OTU 568)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Lachnospiraceae (OTU 570)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Porphyromonadaceae (OTU 573)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Ruminococcaceae (OTU 575)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Firmicutes (OTU 584)	0	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Porphyromonadaceae (OTU 586)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Lachnospiraceae (OTU 590)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
